kubun,data_kubun,bunya_code,bunya_name,chuubunrui_code,chuubunrui_name,shoubunrui_code,shoubunrui_name,koumoku_code,koumoku_name_full,koumoku_name,koumoku_sub,tani,period,min_year,max_year,stat_name,stat_name2,stat_url,stat_url2,stat_domain,stat_minister,stat_source,stat_create,stat_memo,koumoku_type_code,koumoku_type,cancel_flg,is_observations_pref
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3705,民鉄輸送人員,民鉄輸送人員,,千人,毎年,2005,2022,旅客地域流動調査,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3706,航空輸送人員,航空輸送人員,,千人,毎年,1975,2022,旅客地域流動調査,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C370601,航空貨物輸送量,航空輸送人員,航空貨物輸送量,kg,毎年,1985,2022,貨物地域流動調査,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3707,旅客船輸送人員,旅客船輸送人員,,千人,毎年,1975,2022,旅客地域流動調査,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C370701,海上出入貨物,旅客船輸送人員,海上出入貨物,トン,毎年,2005,2022,港湾調査,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3708,事業者（バス）,事業者（バス）,,社,毎年,1975,2013,交通関連統計資料集,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,1,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3709,事業者（トラック）,事業者（トラック）,,者,毎年,1975,2022,貨物自動車運送事業者数（運輸局・支局別）,,URL,URL2,Domain,国土交通省物流・自動車局,国土交通省物流・自動車局,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3710,事業者（ハイヤー・タクシー）,事業者（ハイヤー・タクシー）,,社,毎年,1975,2013,交通関連統計資料集,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,1,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3711,事業者（整備）,事業者（整備）,,社,毎年,1975,2012,交通関連統計資料集,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,1,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3712,貨物車数,貨物車数,,両,毎年,1975,2008,自動車保有車両数,,URL,URL2,Domain,国土交通省自動車交通局,国土交通省自動車交通局,,,1,実数,1,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3713,普通営業倉庫年間入庫量,普通営業倉庫年間入庫量,,千トン,毎年,2005,2010,交通関連統計資料集,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,1,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3714,旅客輸送人員（営業用）（バス）,旅客輸送人員（営業用）（バス）,,千人,毎年,2014,2022,自動車輸送統計調査,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C37,運輸業,C3715,旅客輸送人員（営業用）（乗用車）,旅客輸送人員（営業用）（乗用車）,,千人,毎年,2014,2022,自動車輸送統計調査,,URL,URL2,Domain,国土交通省総合政策局,国土交通省総合政策局,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C38,宿泊施設,C3801,旅館営業施設数（ホテルを含む）,旅館営業施設数（ホテルを含む）,,施設,毎年,1975,2022,衛生行政報告例,,URL,URL2,Domain,厚生労働省政策統括官付参事官付,厚生労働省政策統括官付参事官付,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C38,宿泊施設,C3802,旅館営業施設客室数（ホテルを含む）,旅館営業施設客室数（ホテルを含む）,,室,毎年,1975,2022,衛生行政報告例,,URL,URL2,Domain,厚生労働省政策統括官付参事官付,厚生労働省政策統括官付参事官付,,,1,実数,,
p,基礎項目,C,経済基盤,C3,生産活動,C38,宿泊施設,C3803,ホテル営業施設数,ホテル営業施設数,,施設,毎年,1997,2017,衛生行政報告例,,URL,URL2,Domain,厚生労働省政策統括官付参事官付,厚生労働省政策統括官付参事官付,,,1,実数,1,
p,基礎項目,C,経済基盤,C3,生産活動,C38,宿泊施設,C3804,ホテル営業施設客室数,ホテル営業施設客室数,,室,毎年,1997,2017,衛生行政報告例,,URL,URL2,Domain,厚生労働省政策統括官付参事官付,厚生労働省政策統括官付参事官付,,,1,実数,1,
p,基礎項目,C,経済基盤,C3,生産活動,C38,宿泊施設,C3805,簡易宿所営業施設数,簡易宿所営業施設数,,施設,毎年,1997,2022,衛生行政報告例,,URL,URL2,Domain,厚生労働省政策統括官付参事官付,厚生労働省政策統括官付参事官付,,,1,実数,,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5101,消費者物価指数・総合（持家の帰属家賃を含む）,消費者物価指数・総合（持家の帰属家賃を含む）,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5102,消費者物価指数・帰属家賃を除く総合,消費者物価指数・帰属家賃を除く総合,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5103,消費者物価指数・生鮮食品を除く総合（持家の帰属家賃を含む）,消費者物価指数・生鮮食品を除く総合（持家の帰属家賃を含む）,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5104,消費者物価指数・食料,消費者物価指数・食料,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5105,消費者物価指数・住居（持家の帰属家賃を含む）,消費者物価指数・住居（持家の帰属家賃を含む）,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5106,消費者物価指数・光熱・水道,消費者物価指数・光熱・水道,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5107,消費者物価指数・家具・家事用品,消費者物価指数・家具・家事用品,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5108,消費者物価指数・被服及び履物,消費者物価指数・被服及び履物,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5109,消費者物価指数・保健医療,消費者物価指数・保健医療,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5110,消費者物価指数・交通・通信,消費者物価指数・交通・通信,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5111,消費者物価指数・教育,消費者物価指数・教育,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5112,消費者物価指数・教養娯楽,消費者物価指数・教養娯楽,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5113,消費者物価指数・諸雑費,消費者物価指数・諸雑費,,-,毎年,1975,2008,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,5,指数,1,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5114,消費者物価指数変化率・総合（持家の帰属家賃を含む）,消費者物価指数変化率・総合（持家の帰属家賃を含む）,,-,毎年,1975,2024,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,2,比率,,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5115,消費者物価指数変化率・帰属家賃を除く総合,消費者物価指数変化率・帰属家賃を除く総合,,-,毎年,1975,2024,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,2,比率,,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5116,消費者物価指数変化率・生鮮食品を除く総合（持家の帰属家賃を含む）,消費者物価指数変化率・生鮮食品を除く総合（持家の帰属家賃を含む）,,-,毎年,2005,2024,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,2,比率,,
p,基礎項目,C,経済基盤,C5,物価,C51,消費者物価指数,C5117,消費者物価指数変化率・食料,消費者物価指数変化率・食料,,-,毎年,1975,2024,消費者物価指数年報,,URL,URL2,Domain,総務省統計局,総務省統計局,,,2,比率,,
